language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
fi,v1,1,190,200,haluaa,haluaa,haluaa,unknown,haluaa,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,191,201,muuten,muuten,muuten,unknown,muuten,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,192,202,varmaan,varmaan,varmaan,unknown,varmaan,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,193,203,hieman,hieman,hieman,unknown,hieman,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,194,204,kiinni,kiinni,kiinni,unknown,kiinni,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,195,205,käyttää,käyttää,käyttää,unknown,käyttää,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,196,206,silti,silti,silti,unknown,silti,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,197,207,uuden,uuden,uuden,unknown,uuden,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,198,208,voit,voit,voit,unknown,voit,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,199,209,aikaan,aikaan,aikaan,unknown,aikaan,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,200,210,edelleen,edelleen,edelleen,unknown,edelleen,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,201,211,helsinki,helsinki,helsinki,unknown,helsinki,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,202,212,pari,pari,pari,unknown,pari,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
fi,v1,1,203,213,päästä,päästä,päästä,unknown,päästä,wordfreq:fi,wordfreq_seeded;deterministically_filtered;structurally_curated
